archive,trajectory,pli_amplitude,noise,seed,algorithm,algorithm_name,search_mode,output_snr_db,frequency_mae_hz,rmse,tracker_calls,tracker_searches,tracker_grid_evaluations
main_F1_P020_Z1_N0.npz,F1,0.2,1,1023,7,B4,1,17.278607189493265,0.08461265563964844,0.019916898787934907,25,24,768
main_F1_P020_Z1_N0.npz,F1,0.2,1,1024,2,A2,0,17.360567164735,0.07773449420928955,0.019729847010320472,160,159,31959
main_F1_P020_Z1_N0.npz,F1,0.2,1,1024,2,A2,1,17.360567164735,0.07773449420928955,0.019729847010320472,160,159,5088
main_F1_P020_Z1_N0.npz,F1,0.2,1,1024,3,A3,0,17.360121028005988,0.08177826404571534,0.019730860428155073,28,27,5427
main_F1_P020_Z1_N0.npz,F1,0.2,1,1024,3,A3,1,17.360121028005988,0.08177826404571534,0.019730860428155073,28,27,864
main_F1_P020_Z1_N0.npz,F1,0.2,1,1024,7,B4,0,17.354610736555692,0.0825528621673584,0.019743381573367396,24,23,4623
main_F1_P020_Z1_N0.npz,F1,0.2,1,1024,7,B4,1,17.354610736555692,0.0825528621673584,0.019743381573367396,24,23,736
main_F1_P020_Z1_N0.npz,F1,0.2,1,1025,2,A2,0,17.329711774047354,0.08030939102172852,0.019800059128245333,160,159,31959
main_F1_P020_Z1_N0.npz,F1,0.2,1,1025,2,A2,1,17.329711774047354,0.08030939102172852,0.019800059128245333,160,159,5088
main_F1_P020_Z1_N0.npz,F1,0.2,1,1025,3,A3,0,17.328807510664735,0.0839069128036499,0.01980212056365536,28,27,5427
main_F1_P020_Z1_N0.npz,F1,0.2,1,1025,3,A3,1,17.328807510664735,0.0839069128036499,0.01980212056365536,28,27,864
main_F1_P020_Z1_N0.npz,F1,0.2,1,1025,7,B4,0,17.328429425861756,0.08471226692199707,0.0198029825414277,24,23,4623
main_F1_P020_Z1_N0.npz,F1,0.2,1,1025,7,B4,1,17.328429425861756,0.08471226692199707,0.0198029825414277,24,23,736
main_F1_P020_Z1_N0.npz,F1,0.2,1,1026,2,A2,0,17.412729864554876,0.0790623664855957,0.019611715418206305,160,159,31959
main_F1_P020_Z1_N0.npz,F1,0.2,1,1026,2,A2,1,17.412729864554876,0.0790623664855957,0.019611715418206305,160,159,5088
main_F1_P020_Z1_N0.npz,F1,0.2,1,1026,3,A3,0,17.4127787816813,0.07895281314849853,0.019611604969409346,29,28,5628
main_F1_P020_Z1_N0.npz,F1,0.2,1,1026,3,A3,1,17.4127787816813,0.07895281314849853,0.019611604969409346,29,28,896
main_F1_P020_Z1_N0.npz,F1,0.2,1,1026,7,B4,0,17.411674910401427,0.08377752304077149,0.01961409752504627,25,24,4824
main_F1_P020_Z1_N0.npz,F1,0.2,1,1026,7,B4,1,17.411674910401427,0.08377752304077149,0.01961409752504627,25,24,768
main_F1_P020_Z1_N0.npz,F1,0.2,1,1027,2,A2,0,17.455368677207524,0.08124988079071045,0.019515677918693606,160,159,31959
main_F1_P020_Z1_N0.npz,F1,0.2,1,1027,2,A2,1,17.455368677207524,0.08124988079071045,0.019515677918693606,160,159,5088
main_F1_P020_Z1_N0.npz,F1,0.2,1,1027,3,A3,0,17.45556191466949,0.08096539974212646,0.019515243752675163,28,27,5427
main_F1_P020_Z1_N0.npz,F1,0.2,1,1027,3,A3,1,17.45556191466949,0.08096539974212646,0.019515243752675163,28,27,864
main_F1_P020_Z1_N0.npz,F1,0.2,1,1027,7,B4,0,17.45390410288135,0.08707060813903808,0.019518968839009165,24,23,4623
main_F1_P020_Z1_N0.npz,F1,0.2,1,1027,7,B4,1,17.45390410288135,0.08707060813903808,0.019518968839009165,24,23,736
main_F1_P020_Z1_N0.npz,F1,0.2,1,1028,2,A2,0,17.35795099266245,0.08122313022613525,0.01973579049464894,160,159,31959
main_F1_P020_Z1_N0.npz,F1,0.2,1,1028,2,A2,1,17.35795099266245,0.08122313022613525,0.01973579049464894,160,159,5088
main_F1_P020_Z1_N0.npz,F1,0.2,1,1028,3,A3,0,17.35803081766637,0.08225052356719971,0.0197356091197547,27,26,5226
main_F1_P020_Z1_N0.npz,F1,0.2,1,1028,3,A3,1,17.35803081766637,0.08225052356719971,0.0197356091197547,27,26,832
main_F1_P020_Z1_N0.npz,F1,0.2,1,1028,7,B4,0,17.35658256526779,0.08929779529571533,0.01973890003495256,24,23,4623
main_F1_P020_Z1_N0.npz,F1,0.2,1,1028,7,B4,1,17.35658256526779,0.08929779529571533,0.01973890003495256,24,23,736
main_F1_P020_Z1_N0.npz,F1,0.2,1,1029,2,A2,0,17.37811061169768,0.08656244277954102,0.019690037592487497,160,159,31959
main_F1_P020_Z1_N0.npz,F1,0.2,1,1029,2,A2,1,17.37811061169768,0.08656244277954102,0.019690037592487497,160,159,5088
main_F1_P020_Z1_N0.npz,F1,0.2,1,1029,3,A3,0,17.378408917602304,0.08524982929229737,0.019689361374637584,29,28,5628
main_F1_P020_Z1_N0.npz,F1,0.2,1,1029,3,A3,1,17.378408917602304,0.08524982929229737,0.019689361374637584,29,28,896
main_F1_P020_Z1_N0.npz,F1,0.2,1,1029,7,B4,0,17.376024924796752,0.09285531044006348,0.019694766202474432,26,25,5025
main_F1_P020_Z1_N0.npz,F1,0.2,1,1029,7,B4,1,17.376024924796752,0.09285531044006348,0.019694766202474432,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1000,2,A2,0,9.512639962226544,0.10852344036102295,0.04869900385756281,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1000,2,A2,1,9.512639962226544,0.10852344036102295,0.04869900385756281,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1000,3,A3,0,9.512025053632168,0.10924053192138672,0.048702451575328105,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1000,3,A3,1,9.512025053632168,0.10924053192138672,0.048702451575328105,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1000,7,B4,0,9.47695162265509,0.13627166748046876,0.04889950858988482,22,21,4221
main_F1_P020_Z2_N0.npz,F1,0.2,2,1000,7,B4,1,9.47695162265509,0.13627166748046876,0.04889950858988482,22,21,672
main_F1_P020_Z2_N0.npz,F1,0.2,2,1001,2,A2,0,9.476370621506552,0.1056964635848999,0.04890277959861933,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1001,2,A2,1,9.476370621506552,0.1056964635848999,0.04890277959861933,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1001,3,A3,0,9.47822480972033,0.12282407283782959,0.0488923413725114,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1001,3,A3,1,9.47822480972033,0.12282407283782959,0.0488923413725114,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1001,7,B4,0,9.441810507312484,0.13887314796447753,0.049097745515286166,24,23,4623
main_F1_P020_Z2_N0.npz,F1,0.2,2,1001,7,B4,1,9.441810507312484,0.13887314796447753,0.049097745515286166,24,23,736
main_F1_P020_Z2_N0.npz,F1,0.2,2,1002,2,A2,0,9.52841486637379,0.10674285888671875,0.04861063928380083,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1002,2,A2,1,9.52841486637379,0.10674285888671875,0.04861063928380083,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1002,3,A3,0,9.528968148389314,0.1033055067062378,0.04860754293592933,27,26,5226
main_F1_P020_Z2_N0.npz,F1,0.2,2,1002,3,A3,1,9.528968148389314,0.1033055067062378,0.04860754293592933,27,26,832
main_F1_P020_Z2_N0.npz,F1,0.2,2,1002,7,B4,0,9.532510594607785,0.10624547004699707,0.04858772291682086,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1002,7,B4,1,9.532510594607785,0.10624547004699707,0.04858772291682086,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1003,2,A2,0,9.368217313559692,0.09928693771362304,0.04951550471547658,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1003,2,A2,1,9.368217313559692,0.09928693771362304,0.04951550471547658,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1003,3,A3,0,9.363492394291823,0.10927305221557618,0.04954244731054312,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1003,3,A3,1,9.363492394291823,0.10927305221557618,0.04954244731054312,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1003,7,B4,0,9.305456016368264,0.18422162532806396,0.04987458271064785,20,19,3819
main_F1_P020_Z2_N0.npz,F1,0.2,2,1003,7,B4,1,9.305456016368264,0.18422162532806396,0.04987458271064785,20,19,608
main_F1_P020_Z2_N0.npz,F1,0.2,2,1004,2,A2,0,9.520658197171501,0.09897861480712891,0.04865406892359138,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1004,2,A2,1,9.520658197171501,0.09897861480712891,0.04865406892359138,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1004,3,A3,0,9.52041075798048,0.10492019653320313,0.04865545497561795,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1004,3,A3,1,9.52041075798048,0.10492019653320313,0.04865545497561795,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1004,7,B4,0,9.480589339885867,0.13857452869415282,0.048879033388346656,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1004,7,B4,1,9.480589339885867,0.13857452869415282,0.048879033388346656,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1005,2,A2,0,9.500775123704939,0.09939219951629638,0.04876557166572831,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1005,2,A2,1,9.500775123704939,0.09939219951629638,0.04876557166572831,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1005,3,A3,0,9.502496170002146,0.09840378761291504,0.04875591007713485,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1005,3,A3,1,9.502496170002146,0.09840378761291504,0.04875591007713485,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1005,7,B4,0,9.439521999116087,0.18265373706817628,0.049110683210914365,20,19,3819
main_F1_P020_Z2_N0.npz,F1,0.2,2,1005,7,B4,1,9.439521999116087,0.18265373706817628,0.049110683210914365,20,19,608
main_F1_P020_Z2_N0.npz,F1,0.2,2,1006,2,A2,0,9.633501271421082,0.10788028240203858,0.048026065884008984,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1006,2,A2,1,9.633501271421082,0.10788028240203858,0.048026065884008984,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1006,3,A3,0,9.624319870835869,0.12402951717376709,0.048076858572003514,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1006,3,A3,1,9.624319870835869,0.12402951717376709,0.048076858572003514,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1006,7,B4,0,9.610946660214019,0.1605128288269043,0.04815093701286813,21,20,4020
main_F1_P020_Z2_N0.npz,F1,0.2,2,1006,7,B4,1,9.610946660214019,0.1605128288269043,0.04815093701286813,21,20,640
main_F1_P020_Z2_N0.npz,F1,0.2,2,1007,2,A2,0,9.641656208025365,0.10058021545410156,0.04798099672677425,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1007,2,A2,1,9.641656208025365,0.10058021545410156,0.04798099672677425,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1007,3,A3,0,9.641180768343109,0.10754890441894531,0.04798362313525195,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1007,3,A3,1,9.641180768343109,0.10754890441894531,0.04798362313525195,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1007,7,B4,0,9.571755357875308,0.19170923233032228,0.04836868807513387,20,19,3819
main_F1_P020_Z2_N0.npz,F1,0.2,2,1007,7,B4,1,9.571755357875308,0.19170923233032228,0.04836868807513387,20,19,608
main_F1_P020_Z2_N0.npz,F1,0.2,2,1008,2,A2,0,9.376362793460425,0.10985162258148193,0.04946909168152486,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1008,2,A2,1,9.376362793460425,0.10985162258148193,0.04946909168152486,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1008,3,A3,0,9.372331910923755,0.11611287593841553,0.049492054254411735,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1008,3,A3,1,9.372331910923755,0.11611287593841553,0.049492054254411735,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1008,7,B4,0,9.361850709998615,0.13797299861907958,0.049551812009806386,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1008,7,B4,1,9.361850709998615,0.13797299861907958,0.049551812009806386,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1009,2,A2,0,9.499930724097142,0.09864914417266846,0.04877031264597478,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1009,2,A2,1,9.499930724097142,0.09864914417266846,0.04877031264597478,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1009,3,A3,0,9.497741447583618,0.10868887901306153,0.04878260674151417,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1009,3,A3,1,9.497741447583618,0.10868887901306153,0.04878260674151417,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1009,7,B4,0,9.500896988906563,0.0966768741607666,0.04876488747737438,22,21,4221
main_F1_P020_Z2_N0.npz,F1,0.2,2,1009,7,B4,1,9.500896988906563,0.0966768741607666,0.04876488747737438,22,21,672
main_F1_P020_Z2_N0.npz,F1,0.2,2,1010,2,A2,0,9.549241741816134,0.09206936359405518,0.04849422116494774,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1010,2,A2,1,9.549241741816134,0.09206936359405518,0.04849422116494774,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1010,3,A3,0,9.550388402026513,0.08855347633361817,0.04848781966482436,24,23,4623
main_F1_P020_Z2_N0.npz,F1,0.2,2,1010,3,A3,1,9.550388402026513,0.08855347633361817,0.04848781966482436,24,23,736
main_F1_P020_Z2_N0.npz,F1,0.2,2,1010,7,B4,0,9.481404390424865,0.18426966667175293,0.048874446982686046,20,19,3819
main_F1_P020_Z2_N0.npz,F1,0.2,2,1010,7,B4,1,9.481404390424865,0.18426966667175293,0.048874446982686046,20,19,608
main_F1_P020_Z2_N0.npz,F1,0.2,2,1011,2,A2,0,9.550392264597674,0.10168452262878418,0.048487798102541155,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1011,2,A2,1,9.550499494016277,0.10137450695037842,0.048487199512583984,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1011,3,A3,0,9.551130962874003,0.10105488300323487,0.04848367459518172,27,26,5226
main_F1_P020_Z2_N0.npz,F1,0.2,2,1011,3,A3,1,9.551130962874003,0.10105488300323487,0.04848367459518172,27,26,832
main_F1_P020_Z2_N0.npz,F1,0.2,2,1011,7,B4,0,9.552271265420808,0.10199675559997559,0.04847730997036555,24,23,4623
main_F1_P020_Z2_N0.npz,F1,0.2,2,1011,7,B4,1,9.552271265420808,0.10199675559997559,0.04847730997036555,24,23,736
main_F1_P020_Z2_N0.npz,F1,0.2,2,1012,2,A2,0,9.58545620754652,0.09407026767730713,0.048292452966063416,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1012,2,A2,1,9.58545620754652,0.09407026767730713,0.048292452966063416,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1012,3,A3,0,9.58581963974089,0.10045673847198486,0.04829043237108615,26,25,5025
main_F1_P020_Z2_N0.npz,F1,0.2,2,1012,3,A3,1,9.58581963974089,0.10045673847198486,0.04829043237108615,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1012,7,B4,0,9.583547130734186,0.08968889713287354,0.048303068359355265,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1012,7,B4,1,9.583547130734186,0.08968889713287354,0.048303068359355265,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1013,2,A2,0,9.457510299665632,0.09576935768127441,0.049009081230269404,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1013,2,A2,1,9.457510299665632,0.09576935768127441,0.049009081230269404,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1013,3,A3,0,9.458807649295103,0.09536306858062744,0.04900176163862467,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1013,3,A3,1,9.458807649295103,0.09536306858062744,0.04900176163862467,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1013,7,B4,0,9.458222180803569,0.10483803749084472,0.04900506469168779,22,21,4221
main_F1_P020_Z2_N0.npz,F1,0.2,2,1013,7,B4,1,9.458222180803569,0.10483803749084472,0.04900506469168779,22,21,672
main_F1_P020_Z2_N0.npz,F1,0.2,2,1014,2,A2,0,9.59529672938628,0.10509936809539795,0.04823777188422753,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1014,2,A2,1,9.59529672938628,0.10509936809539795,0.04823777188422753,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1014,3,A3,0,9.595335270425302,0.10060665607452393,0.04823755784400814,26,25,5025
main_F1_P020_Z2_N0.npz,F1,0.2,2,1014,3,A3,1,9.595335270425302,0.10060665607452393,0.04823755784400814,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1014,7,B4,0,9.597996899114436,0.10823311805725097,0.048222778609666124,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1014,7,B4,1,9.597996899114436,0.10823311805725097,0.048222778609666124,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1015,2,A2,0,9.45569880942873,0.0976118803024292,0.04901930341063733,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1015,2,A2,1,9.45569880942873,0.0976118803024292,0.04901930341063733,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1015,3,A3,0,9.451026900723388,0.11835911273956298,0.049045676680516556,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1015,3,A3,1,9.451026900723388,0.11835911273956298,0.049045676680516556,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1015,7,B4,0,9.415981274420773,0.1316624641418457,0.04924396479578742,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1015,7,B4,1,9.415981274420773,0.1316624641418457,0.04924396479578742,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1016,2,A2,0,9.549049637738406,0.11208443641662598,0.048495293713764306,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1016,2,A2,1,9.549049637738406,0.11208443641662598,0.048495293713764306,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1016,3,A3,0,9.54906086338647,0.11749880313873291,0.04849523103846323,26,25,5025
main_F1_P020_Z2_N0.npz,F1,0.2,2,1016,3,A3,1,9.54906086338647,0.11749880313873291,0.04849523103846323,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1016,7,B4,0,9.50101778629185,0.1620253562927246,0.04876420929354002,22,21,4221
main_F1_P020_Z2_N0.npz,F1,0.2,2,1016,7,B4,1,9.50101778629185,0.1620253562927246,0.04876420929354002,22,21,672
main_F1_P020_Z2_N0.npz,F1,0.2,2,1017,2,A2,0,9.412161939581212,0.10108487606048584,0.04926562297417883,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1017,2,A2,1,9.412161939581212,0.10108487606048584,0.04926562297417883,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1017,3,A3,0,9.414434121144506,0.10846259593963622,0.049252737040249094,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1017,3,A3,1,9.414434121144506,0.10846259593963622,0.049252737040249094,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1017,7,B4,0,9.379243153896821,0.1283240795135498,0.04945268977021507,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1017,7,B4,1,9.379243153896821,0.1283240795135498,0.04945268977021507,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1018,2,A2,0,9.46608157470784,0.10511791706085205,0.04896074270228834,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1018,2,A2,1,9.46608157470784,0.10511791706085205,0.04896074270228834,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1018,3,A3,0,9.467213632295875,0.10511288642883301,0.04895436192025948,26,25,5025
main_F1_P020_Z2_N0.npz,F1,0.2,2,1018,3,A3,1,9.467213632295875,0.10511288642883301,0.04895436192025948,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1018,7,B4,0,9.466993416910794,0.09885177612304688,0.04895560308734453,24,23,4623
main_F1_P020_Z2_N0.npz,F1,0.2,2,1018,7,B4,1,9.466993416910794,0.09885177612304688,0.04895560308734453,24,23,736
main_F1_P020_Z2_N0.npz,F1,0.2,2,1019,2,A2,0,9.41450119651333,0.09458022117614746,0.04925235669547333,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1019,2,A2,1,9.41450119651333,0.09458022117614746,0.04925235669547333,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1019,3,A3,0,9.414459075130818,0.09360799789428711,0.04925259554059717,25,24,4824
main_F1_P020_Z2_N0.npz,F1,0.2,2,1019,3,A3,1,9.414459075130818,0.09360799789428711,0.04925259554059717,25,24,768
main_F1_P020_Z2_N0.npz,F1,0.2,2,1019,7,B4,0,9.415129246673002,0.09687268733978271,0.049248795536689476,22,21,4221
main_F1_P020_Z2_N0.npz,F1,0.2,2,1019,7,B4,1,9.415129246673002,0.09687268733978271,0.049248795536689476,22,21,672
main_F1_P020_Z2_N0.npz,F1,0.2,2,1020,2,A2,0,9.506039452018214,0.09935519695281983,0.04873602487081652,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1020,2,A2,1,9.506039452018214,0.09935519695281983,0.04873602487081652,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1020,3,A3,0,9.503169076710819,0.10503802299499512,0.04875213304225034,27,26,5226
main_F1_P020_Z2_N0.npz,F1,0.2,2,1020,3,A3,1,9.503169076710819,0.10503802299499512,0.04875213304225034,27,26,832
main_F1_P020_Z2_N0.npz,F1,0.2,2,1020,7,B4,0,9.508423406840873,0.0971116304397583,0.04872265047352851,24,23,4623
main_F1_P020_Z2_N0.npz,F1,0.2,2,1020,7,B4,1,9.508423406840873,0.0971116304397583,0.04872265047352851,24,23,736
main_F1_P020_Z2_N0.npz,F1,0.2,2,1021,2,A2,0,9.424686344145707,0.09983079433441162,0.04919463681358776,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1021,2,A2,1,9.424686344145707,0.09983079433441162,0.04919463681358776,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1021,3,A3,0,9.42338659376622,0.11474981307983398,0.049201998815040074,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1021,3,A3,1,9.42338659376622,0.11474981307983398,0.049201998815040074,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1021,7,B4,0,9.42198732062986,0.11921241283416747,0.04920992576137474,21,20,4020
main_F1_P020_Z2_N0.npz,F1,0.2,2,1021,7,B4,1,9.42198732062986,0.11921241283416747,0.04920992576137474,21,20,640
main_F1_P020_Z2_N0.npz,F1,0.2,2,1022,2,A2,0,9.523807536105892,0.10715727806091309,0.04863643107824607,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1022,2,A2,1,9.523807536105892,0.10715727806091309,0.04863643107824607,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1022,3,A3,0,9.524172814761688,0.10385782718658447,0.04863438575216576,26,25,5025
main_F1_P020_Z2_N0.npz,F1,0.2,2,1022,3,A3,1,9.524172814761688,0.10385782718658447,0.04863438575216576,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1022,7,B4,0,9.462886581255754,0.18632109165191652,0.04897875559821963,20,19,3819
main_F1_P020_Z2_N0.npz,F1,0.2,2,1022,7,B4,1,9.462886581255754,0.18632109165191652,0.04897875559821963,20,19,608
main_F1_P020_Z2_N0.npz,F1,0.2,2,1023,2,A2,0,9.387467122226983,0.1019021987915039,0.04940588916627697,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1023,2,A2,1,9.387467122226983,0.1019021987915039,0.04940588916627697,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1023,3,A3,0,9.388644999126466,0.09770724773406983,0.04939918978229235,26,25,5025
main_F1_P020_Z2_N0.npz,F1,0.2,2,1023,3,A3,1,9.388644999126466,0.09770724773406983,0.04939918978229235,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1023,7,B4,0,9.384918113803998,0.11428794860839844,0.0494203902149458,23,22,4422
main_F1_P020_Z2_N0.npz,F1,0.2,2,1023,7,B4,1,9.384918113803998,0.11428794860839844,0.0494203902149458,23,22,704
main_F1_P020_Z2_N0.npz,F1,0.2,2,1024,2,A2,0,9.530145608391145,0.09955019950866699,0.04860095413951706,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1024,2,A2,1,9.530145608391145,0.09955019950866699,0.04860095413951706,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1024,3,A3,0,9.53039545553851,0.09531271457672119,0.048599556166987315,27,26,5226
main_F1_P020_Z2_N0.npz,F1,0.2,2,1024,3,A3,1,9.53039545553851,0.09531271457672119,0.048599556166987315,27,26,832
main_F1_P020_Z2_N0.npz,F1,0.2,2,1024,7,B4,0,9.531647271044942,0.10107431411743165,0.048592552475162955,24,23,4623
main_F1_P020_Z2_N0.npz,F1,0.2,2,1024,7,B4,1,9.531647271044942,0.10107431411743165,0.048592552475162955,24,23,736
main_F1_P020_Z2_N0.npz,F1,0.2,2,1025,2,A2,0,9.48981296117206,0.10709159374237061,0.04882715586975619,160,159,31959
main_F1_P020_Z2_N0.npz,F1,0.2,2,1025,2,A2,1,9.48981296117206,0.10709159374237061,0.04882715586975619,160,159,5088
main_F1_P020_Z2_N0.npz,F1,0.2,2,1025,3,A3,0,9.48995975959543,0.1005908727645874,0.04882633065907219,26,25,5025
main_F1_P020_Z2_N0.npz,F1,0.2,2,1025,3,A3,1,9.48995975959543,0.1005908727645874,0.04882633065907219,26,25,800
main_F1_P020_Z2_N0.npz,F1,0.2,2,1025,7,B4,0,9.487525591355421,0.1241983413696289,0.04884001586157698,23,22,4422
